experiment,method,seed,noise,agents,episodes,metric,value
i1,songline_full,107,0.0,6,300,match_ops,220198.0
i1,songline_full,108,0.0,6,300,group_cost.fragile,123.9811111111111
i1,songline_full,108,0.0,6,300,group_cost.robust,126.63111111111111
i1,songline_full,108,0.0,6,300,success_first,0.07777777777777778
i1,songline_full,108,0.0,6,300,fail_open,0.6944444444444444
i1,songline_full,108,0.0,6,300,refusal,0.22777777777777777
i1,songline_full,108,0.0,6,300,hazard_hits,5.2444444444444445
i1,songline_full,108,0.0,6,300,duplicate_rate,0.0
i1,songline_full,108,0.0,6,300,wire_bits,440748.0
i1,songline_full,108,0.0,6,300,memory_bits,359476.6666666667
i1,songline_full,108,0.0,6,300,match_ops,195859.66666666666
i1,songline_full,109,0.0,6,300,group_cost.fragile,119.39222222222222
i1,songline_full,109,0.0,6,300,group_cost.robust,129.1
i1,songline_full,109,0.0,6,300,success_first,0.08333333333333333
i1,songline_full,109,0.0,6,300,fail_open,0.6577777777777778
i1,songline_full,109,0.0,6,300,refusal,0.2588888888888889
i1,songline_full,109,0.0,6,300,hazard_hits,5.203333333333333
i1,songline_full,109,0.0,6,300,duplicate_rate,0.0
i1,songline_full,109,0.0,6,300,wire_bits,436504.0
i1,songline_full,109,0.0,6,300,memory_bits,362401.3333333333
i1,songline_full,109,0.0,6,300,match_ops,206138.5
i1,songline_full,110,0.0,6,300,group_cost.fragile,116.19
i1,songline_full,110,0.0,6,300,group_cost.robust,124.27555555555556
i1,songline_full,110,0.0,6,300,success_first,0.085
i1,songline_full,110,0.0,6,300,fail_open,0.6822222222222222
i1,songline_full,110,0.0,6,300,refusal,0.23277777777777778
i1,songline_full,110,0.0,6,300,hazard_hits,4.972222222222222
i1,songline_full,110,0.0,6,300,duplicate_rate,0.0
i1,songline_full,110,0.0,6,300,wire_bits,436730.0
i1,songline_full,110,0.0,6,300,memory_bits,364462.0
i1,songline_full,110,0.0,6,300,match_ops,204818.5
i1,songline_full,111,0.0,6,300,group_cost.fragile,119.20222222222222
i1,songline_full,111,0.0,6,300,group_cost.robust,121.17222222222222
i1,songline_full,111,0.0,6,300,success_first,0.09166666666666666
i1,songline_full,111,0.0,6,300,fail_open,0.6972222222222222
i1,songline_full,111,0.0,6,300,refusal,0.2111111111111111
i1,songline_full,111,0.0,6,300,hazard_hits,4.945555555555556
i1,songline_full,111,0.0,6,300,duplicate_rate,0.0
i1,songline_full,111,0.0,6,300,wire_bits,432808.0
i1,songline_full,111,0.0,6,300,memory_bits,362557.0
i1,songline_full,111,0.0,6,300,match_ops,220451.5
i1,raw_history,100,0.0,4,10,group_cost.fragile,113.7
i1,raw_history,100,0.0,4,10,group_cost.robust,133.2
i1,raw_history,100,0.0,4,10,success_first,0.1
i1,raw_history,100,0.0,4,10,fail_open,0.3
i1,raw_history,100,0.0,4,10,refusal,0.6
i1,raw_history,100,0.0,4,10,hazard_hits,5.475
i1,raw_history,100,0.0,4,10,duplicate_rate,0.0625
i1,raw_history,100,0.0,4,10,wire_bits,10908.0
i1,raw_history,100,0.0,4,10,memory_bits,11680.5
i1,raw_history,100,0.0,4,10,match_ops,666.5
bench,decision_centric,100,,,,group_cost.fragile,121.625
bench,decision_centric,100,,,,group_cost.robust,138.70833333333334
bench,decision_centric,100,,,,team_cost,130.16666666666669
bench,decision_centric,100,,,,success_first,0.10416666666666667
bench,decision_centric,100,,,,fail_open,0.3125
bench,decision_centric,100,,,,duplicate_rate,0.05
bench,decision_centric,100,,,,wire_bits,5250.0
bench,decision_centric,100,,,,memory_bits,4127.5
bench,execution_path,100,,,,group_cost.fragile,114.41666666666667
bench,execution_path,100,,,,group_cost.robust,150.29166666666666
bench,execution_path,100,,,,team_cost,132.35416666666666
bench,execution_path,100,,,,success_first,0.10416666666666667
bench,execution_path,100,,,,fail_open,0.2916666666666667
bench,execution_path,100,,,,duplicate_rate,0.10526315789473684
bench,execution_path,100,,,,wire_bits,4888.0
bench,execution_path,100,,,,memory_bits,4612.5
bench,graph_memory,100,,,,group_cost.fragile,143.875
bench,graph_memory,100,,,,group_cost.robust,168.83333333333334
bench,graph_memory,100,,,,team_cost,156.35416666666669
bench,graph_memory,100,,,,success_first,0.041666666666666664
bench,graph_memory,100,,,,fail_open,0.1875
bench,graph_memory,100,,,,duplicate_rate,0.09090909090909091
bench,graph_memory,100,,,,wire_bits,6802.0
bench,graph_memory,100,,,,memory_bits,6533.5
bench,independent,100,,,,group_cost.fragile,156.95833333333334
bench,independent,100,,,,group_cost.robust,141.66666666666666
bench,independent,100,,,,team_cost,149.3125
bench,independent,100,,,,success_first,0.0625
bench,independent,100,,,,fail_open,0.125
bench,independent,100,,,,duplicate_rate,0.1
bench,independent,100,,,,wire_bits,0.0
bench,independent,100,,,,memory_bits,5016.0
bench,learned_formation,100,,,,group_cost.fragile,111.91666666666667
bench,learned_formation,100,,,,group_cost.robust,129.41666666666666
bench,learned_formation,100,,,,team_cost,120.66666666666666
bench,learned_formation,100,,,,success_first,0.10416666666666667
bench,learned_formation,100,,,,fail_open,0.3125
bench,learned_formation,100,,,,duplicate_rate,0.05
bench,learned_formation,100,,,,wire_bits,5338.0
bench,learned_formation,100,,,,memory_bits,5605.0
bench,songline_full,100,,,,group_cost.fragile,156.95833333333334
bench,songline_full,100,,,,group_cost.robust,133.66666666666666
bench,songline_full,100,,,,team_cost,145.3125
bench,songline_full,100,,,,success_first,0.0625
bench,songline_full,100,,,,fail_open,0.125
bench,songline_full,100,,,,duplicate_rate,0.1111111111111111
bench,songline_full,100,,,,wire_bits,8842.0
bench,songline_full,100,,,,memory_bits,9569.0
c1,independent,100,,,,group_cost.fragile,255.09074228763316
c1,independent,100,,,,group_cost.robust,81.57196893746199
c1,independent,100,,,,success_first,0.065
c1,independent,100,,,,fail_open_final,0.857032457496136
c1,independent,100,,,,hazard_hits,18.961666666666666
c1,independent,100,,,,duplicate_rate,0.01777434312210201
c1,independent,100,,,,wire_bits,0.0
c1,independent,100,,,,memory_bits,114640.33333333333
c1,independent,101,,,,group_cost.fragile,251.77978531899714
c1,independent,101,,,,group_cost.robust,78.24937671372224
c1,independent,101,,,,success_first,0.07777777777777778
c1,independent,101,,,,fail_open_final,0.8390712570056045
c1,independent,101,,,,hazard_hits,18.40888888888889
c1,independent,101,,,,duplicate_rate,0.013610888710968775
c1,independent,101,,,,wire_bits,0.0
c1,independent,101,,,,memory_bits,112947.33333333333
c1,independent,102,,,,group_cost.fragile,260.4309414792176
c1,independent,102,,,,group_cost.robust,80.77125392463608
c1,independent,102,,,,success_first,0.08222222222222222
c1,independent,102,,,,fail_open_final,0.8378170637970792
c1,independent,102,,,,hazard_hits,19.114444444444445
c1,independent,102,,,,duplicate_rate,0.013066871637202153
c1,independent,102,,,,wire_bits,0.0
c1,independent,102,,,,memory_bits,112714.33333333333
c1,independent,103,,,,group_cost.fragile,244.517935551326
c1,independent,103,,,,group_cost.robust,82.1701783666208
c1,independent,103,,,,success_first,0.06777777777777778
c1,independent,103,,,,fail_open_final,0.8571428571428571
c1,independent,103,,,,hazard_hits,18.629444444444445
c1,independent,103,,,,duplicate_rate,0.013975155279503106
c1,independent,103,,,,wire_bits,0.0
c1,independent,103,,,,memory_bits,111975.0
c1,independent,104,,,,group_cost.fragile,253.55328335690814
c1,independent,104,,,,group_cost.robust,78.78876280795369
c1,independent,104,,,,success_first,0.07722222222222222
c1,independent,104,,,,fail_open_final,0.8508420208500401
c1,independent,104,,,,hazard_hits,18.63
c1,independent,104,,,,duplicate_rate,0.010425020048115477
c1,independent,104,,,,wire_bits,0.0
c1,independent,104,,,,memory_bits,111090.66666666667
c1,independent,105,,,,group_cost.fragile,254.5288186198652
c1,independent,105,,,,group_cost.robust,80.33857396257258
c1,independent,105,,,,success_first,0.07722222222222222
c1,independent,105,,,,fail_open_final,0.8353941267387944
c1,independent,105,,,,hazard_hits,18.774444444444445
c1,independent,105,,,,duplicate_rate,0.013910355486862442
c1,independent,105,,,,wire_bits,0.0
c1,independent,105,,,,memory_bits,113421.0
c1,independent,106,,,,group_cost.fragile,270.55432533030574
c1,independent,106,,,,group_cost.robust,75.80670831368143
c1,independent,106,,,,success_first,0.0661111111111111
c1,independent,106,,,,fail_open_final,0.8534072900158478
c1,independent,106,,,,hazard_hits,19.003888888888888
c1,independent,106,,,,duplicate_rate,0.011885895404120444
c1,independent,106,,,,wire_bits,0.0
c1,independent,106,,,,memory_bits,113877.66666666667
c1,independent,107,,,,group_cost.fragile,261.3686361118975
c1,independent,107,,,,group_cost.robust,80.79831667688138
c1,independent,107,,,,success_first,0.07611111111111112
c1,independent,107,,,,fail_open_final,0.8426966292134831
c1,independent,107,,,,hazard_hits,19.113888888888887
c1,independent,107,,,,duplicate_rate,0.013643659711075442
c1,independent,107,,,,wire_bits,0.0
c1,independent,107,,,,memory_bits,112307.33333333333
c1,independent,108,,,,group_cost.fragile,258.79254636940186
c1,independent,108,,,,group_cost.robust,78.50313387864813
c1,independent,108,,,,success_first,0.07166666666666667
c1,independent,108,,,,fail_open_final,0.8486789431545236
c1,independent,108,,,,hazard_hits,18.789444444444445
c1,independent,108,,,,duplicate_rate,0.01200960768614892
c1,independent,108,,,,wire_bits,0.0
c1,independent,108,,,,memory_bits,110241.66666666667
c1,independent,109,,,,group_cost.fragile,265.0759689290458
c1,independent,109,,,,group_cost.robust,80.85209786689414
c1,independent,109,,,,success_first,0.07555555555555556
c1,independent,109,,,,fail_open_final,0.8461538461538461
c1,independent,109,,,,hazard_hits,19.385
c1,independent,109,,,,duplicate_rate,0.01020408163265306
c1,independent,109,,,,wire_bits,0.0
c1,independent,109,,,,memory_bits,113884.0
c1,independent,110,,,,group_cost.fragile,247.87596380239592
c1,independent,110,,,,group_cost.robust,77.18903048345722
c1,independent,110,,,,success_first,0.08722222222222223
c1,independent,110,,,,fail_open_final,0.8189863234111022
c1,independent,110,,,,hazard_hits,18.250555555555554
c1,independent,110,,,,duplicate_rate,0.014481094127111826
c1,independent,110,,,,wire_bits,0.0
c1,independent,110,,,,memory_bits,116648.33333333333
c1,independent,111,,,,group_cost.fragile,257.70062634432765
c1,independent,111,,,,group_cost.robust,80.22876580798052
c1,independent,111,,,,success_first,0.08555555555555555
c1,independent,111,,,,fail_open_final,0.825287356321839
c1,independent,111,,,,hazard_hits,18.903333333333332
c1,independent,111,,,,duplicate_rate,0.013026819923371647
c1,independent,111,,,,wire_bits,0.0
c1,independent,111,,,,memory_bits,112036.0
c1,songline_full,100,,,,group_cost.fragile,235.67119969854525
c1,songline_full,100,,,,group_cost.robust,74.20846839702513
c1,songline_full,100,,,,success_first,0.10111111111111111
c1,songline_full,100,,,,fail_open_final,0.7643835616438356
c1,songline_full,100,,,,hazard_hits,17.864444444444445
c1,songline_full,100,,,,duplicate_rate,0.0
c1,songline_full,100,,,,wire_bits,231558.0
c1,songline_full,100,,,,memory_bits,248032.33333333334
c1,songline_full,101,,,,group_cost.fragile,233.1316047998931
c1,songline_full,101,,,,group_cost.robust,76.46285564058233
c1,songline_full,101,,,,success_first,0.09777777777777778
c1,songline_full,101,,,,fail_open_final,0.7981180496150556
c1,songline_full,101,,,,hazard_hits,17.811666666666667
c1,songline_full,101,,,,duplicate_rate,0.0
c1,songline_full,101,,,,wire_bits,242186.0
c1,songline_full,101,,,,memory_bits,257178.33333333334
c1,songline_full,102,,,,group_cost.fragile,250.04624379274054
c1,songline_full,102,,,,group_cost.robust,72.17762726990274
c1,songline_full,102,,,,success_first,0.10611111111111111
c1,songline_full,102,,,,fail_open_final,0.7870452528837621
c1,songline_full,102,,,,hazard_hits,18.04888888888889
c1,songline_full,102,,,,duplicate_rate,0.0
c1,songline_full,102,,,,wire_bits,231458.0
c1,songline_full,102,,,,memory_bits,250142.33333333334
c1,songline_full,103,,,,group_cost.fragile,237.35734573709846
c1,songline_full,103,,,,group_cost.robust,70.63616218701955
c1,songline_full,103,,,,success_first,0.11222222222222222
c1,songline_full,103,,,,fail_open_final,0.7652099400171379
c1,songline_full,103,,,,hazard_hits,17.232222222222223
c1,songline_full,103,,,,duplicate_rate,0.0
c1,songline_full,103,,,,wire_bits,229198.0
c1,songline_full,103,,,,memory_bits,244331.66666666666
c1,songline_full,104,,,,group_cost.fragile,241.6657811702389
c1,songline_full,104,,,,group_cost.robust,76.96134927443414
c1,songline_full,104,,,,success_first,0.10611111111111111
c1,songline_full,104,,,,fail_open_final,0.7928692699490663
c1,songline_full,104,,,,hazard_hits,18.248333333333335
c1,songline_full,104,,,,duplicate_rate,0.0
c1,songline_full,104,,,,wire_bits,214652.0
c1,songline_full,104,,,,memory_bits,237488.0
c1,songline_full,105,,,,group_cost.fragile,253.31464964769023
c1,songline_full,105,,,,group_cost.robust,75.43910571368541
c1,songline_full,105,,,,success_first,0.10611111111111111
c1,songline_full,105,,,,fail_open_final,0.7735368956743003
c1,songline_full,105,,,,hazard_hits,18.36611111111111
c1,songline_full,105,,,,duplicate_rate,0.0
c1,songline_full,105,,,,wire_bits,231280.0
c1,songline_full,105,,,,memory_bits,249369.0
c1,songline_full,106,,,,group_cost.fragile,252.5913428053668
c1,songline_full,106,,,,group_cost.robust,72.19523546347844
c1,songline_full,106,,,,success_first,0.09944444444444445
c1,songline_full,106,,,,fail_open_final,0.7947826086956522
c1,songline_full,106,,,,hazard_hits,18.093333333333334
c1,songline_full,106,,,,duplicate_rate,0.0
c1,songline_full,106,,,,wire_bits,233262.0
c1,songline_full,106,,,,memory_bits,246777.33333333334
c1,songline_full,107,,,,group_cost.fragile,243.40399356862363
c1,songline_full,107,,,,group_cost.robust,75.4274929106574
c1,songline_full,107,,,,success_first,0.10722222222222222
c1,songline_full,107,,,,fail_open_final,0.7720070422535211
c1,songline_full,107,,,,hazard_hits,18.109444444444446
c1,songline_full,107,,,,duplicate_rate,0.0
c1,songline_full,107,,,,wire_bits,217620.0
c1,songline_full,107,,,,memory_bits,233568.33333333334
c1,songline_full,108,,,,group_cost.fragile,246.83031061130694
c1,songline_full,108,,,,group_cost.robust,75.22307793381006
c1,songline_full,108,,,,success_first,0.10055555555555555
c1,songline_full,108,,,,fail_open_final,0.7943686006825939
c1,songline_full,108,,,,hazard_hits,18.18111111111111
c1,songline_full,108,,,,duplicate_rate,0.0
c1,songline_full,108,,,,wire_bits,230974.0
c1,songline_full,108,,,,memory_bits,249596.66666666666
c1,songline_full,109,,,,group_cost.fragile,252.209039078562
c1,songline_full,109,,,,group_cost.robust,76.46550537741011
c1,songline_full,109,,,,success_first,0.09055555555555556
c1,songline_full,109,,,,fail_open_final,0.8077571669477235
c1,songline_full,109,,,,hazard_hits,18.602777777777778
c1,songline_full,109,,,,duplicate_rate,0.0
c1,songline_full,109,,,,wire_bits,235246.0
c1,songline_full,109,,,,memory_bits,252460.0
c1,songline_full,110,,,,group_cost.fragile,243.94317354916413
c1,songline_full,110,,,,group_cost.robust,74.05050131058967
c1,songline_full,110,,,,success_first,0.10166666666666667
c1,songline_full,110,,,,fail_open_final,0.7844364937388193
c1,songline_full,110,,,,hazard_hits,18.07777777777778
c1,songline_full,110,,,,duplicate_rate,0.0
c1,songline_full,110,,,,wire_bits,252340.0
c1,songline_full,110,,,,memory_bits,264775.0
c1,songline_full,111,,,,group_cost.fragile,246.11354243847975
c1,songline_full,111,,,,group_cost.robust,76.66119410356434
c1,songline_full,111,,,,success_first,0.09333333333333334
c1,songline_full,111,,,,fail_open_final,0.8071895424836601
c1,songline_full,111,,,,hazard_hits,18.235
c1,songline_full,111,,,,duplicate_rate,0.0
c1,songline_full,111,,,,wire_bits,233966.0
c1,songline_full,111,,,,memory_bits,251756.0
c1,songline_safe,100,,,,group_cost.fragile,254.98429343720815
c1,songline_safe,100,,,,group_cost.robust,70.96598990744529
c1,songline_safe,100,,,,success_first,0.04777777777777778
c1,songline_safe,100,,,,fail_open_final,0.1134020618556701
c1,songline_safe,100,,,,hazard_hits,19.394444444444446
c1,songline_safe,100,,,,duplicate_rate,0.0
c1,songline_safe,100,,,,wire_bits,152750.0
c1,songline_safe,100,,,,memory_bits,193818.33333333334
c1,songline_safe,101,,,,group_cost.fragile,251.20473734666118
c1,songline_safe,101,,,,group_cost.robust,70.38436354798478
c1,songline_safe,101,,,,success_first,0.055
c1,songline_safe,101,,,,fail_open_final,0.16806722689075632
c1,songline_safe,101,,,,hazard_hits,19.24222222222222
c1,songline_safe,101,,,,duplicate_rate,0.0
c1,songline_safe,101,,,,wire_bits,169982.0
c1,songline_safe,101,,,,memory_bits,197766.33333333334
c1,songline_safe,102,,,,group_cost.fragile,260.29371438142175
c1,songline_safe,102,,,,group_cost.robust,69.313941890836
c1,songline_safe,102,,,,success_first,0.03611111111111111
c1,songline_safe,102,,,,fail_open_final,0.15584415584415584
c1,songline_safe,102,,,,hazard_hits,19.56
c1,songline_safe,102,,,,duplicate_rate,0.0
c1,songline_safe,102,,,,wire_bits,147510.0
c1,songline_safe,102,,,,memory_bits,187227.66666666666
c1,songline_safe,103,,,,group_cost.fragile,259.63478115390075
c1,songline_safe,103,,,,group_cost.robust,68.9970678737255
c1,songline_safe,103,,,,success_first,0.03944444444444444
c1,songline_safe,103,,,,fail_open_final,0.13414634146341464
c1,songline_safe,103,,,,hazard_hits,19.44333333333333
c1,songline_safe,103,,,,duplicate_rate,0.0
c1,songline_safe,103,,,,wire_bits,161498.0
c1,songline_safe,103,,,,memory_bits,197936.0
c1,songline_safe,104,,,,group_cost.fragile,267.6007444049908
c1,songline_safe,104,,,,group_cost.robust,69.56216759582009
c1,songline_safe,104,,,,success_first,0.043333333333333335
c1,songline_safe,104,,,,fail_open_final,0.16129032258064516
c1,songline_safe,104,,,,hazard_hits,19.730555555555554
c1,songline_safe,104,,,,duplicate_rate,0.0
c1,songline_safe,104,,,,wire_bits,165018.0
c1,songline_safe,104,,,,memory_bits,199229.66666666666
c1,songline_safe,105,,,,group_cost.fragile,257.9257196007981
c1,songline_safe,105,,,,group_cost.robust,71.9965359866479
c1,songline_safe,105,,,,success_first,0.04722222222222222
c1,songline_safe,105,,,,fail_open_final,0.15841584158415842
c1,songline_safe,105,,,,hazard_hits,19.731666666666666
c1,songline_safe,105,,,,duplicate_rate,0.0
c1,songline_safe,105,,,,wire_bits,159594.0
c1,songline_safe,105,,,,memory_bits,194997.0
c1,songline_safe,106,,,,group_cost.fragile,255.13025702715484
c1,songline_safe,106,,,,group_cost.robust,66.80013530287259
c1,songline_safe,106,,,,success_first,0.04611111111111111
c1,songline_safe,106,,,,fail_open_final,0.15306122448979592
c1,songline_safe,106,,,,hazard_hits,18.950555555555557
c1,songline_safe,106,,,,duplicate_rate,0.0
c1,songline_safe,106,,,,wire_bits,157040.0
c1,songline_safe,106,,,,memory_bits,190973.33333333334
c1,songline_safe,107,,,,group_cost.fragile,259.27360698538655
c1,songline_safe,107,,,,group_cost.robust,69.90485889537291
c1,songline_safe,107,,,,success_first,0.057777777777777775
c1,songline_safe,107,,,,fail_open_final,0.168
c1,songline_safe,107,,,,hazard_hits,19.468333333333334
c1,songline_safe,107,,,,duplicate_rate,0.0
c1,songline_safe,107,,,,wire_bits,157146.0
c1,songline_safe,107,,,,memory_bits,191139.0
c1,songline_safe,108,,,,group_cost.fragile,262.4131591997601
c1,songline_safe,108,,,,group_cost.robust,69.34081474434731
c1,songline_safe,108,,,,success_first,0.04055555555555555
c1,songline_safe,108,,,,fail_open_final,0.14942528735632185
